show_id,viewer_id,episodes_started,episodes_completed,total_hours_watched,viewing_month,binge_watched
SH2059,V10065,5,1,0.6,2024-10,False
SH2056,V10065,7,3,1.5,2024-05,True
SH2033,V10066,6,2,0.8,2024-10,False
SH2045,V10066,15,11,7.7,2024-07,False
SH2044,V10066,3,1,0.6,2024-08,False
SH2019,V10066,3,1,0.8,2023-11,False
SH2005,V10066,9,4,1.8,2023-12,False
SH2009,V10066,15,9,5.5,2024-05,False
SH2049,V10066,16,15,7.0,2023-12,False
SH2039,V10066,8,7,4.4,2024-06,False
SH2025,V10066,19,15,5.7,2024-01,True
SH2043,V10066,6,2,1.1,2024-06,False
SH2001,V10066,31,22,16.0,2023-11,False
SH2008,V10066,3,2,1.4,2023-11,False
SH2017,V10066,19,13,7.0,2024-02,True
SH2054,V10066,3,2,1.5,2024-08,False
SH2019,V10067,2,0,0.0,2024-01,False
SH2055,V10067,61,24,18.2,2024-08,True
SH2059,V10067,1,0,0.0,2024-07,False
SH2044,V10067,3,2,1.8,2024-06,False
SH2002,V10067,3,2,1.0,2024-09,False
SH2046,V10067,4,2,1.0,2024-05,False
SH2000,V10067,16,14,10.4,2023-11,True
SH2033,V10067,1,0,0.0,2024-06,False
SH2032,V10067,29,22,16.6,2023-11,True
SH2052,V10067,15,11,5.3,2024-08,False
SH2025,V10067,48,32,15.3,2024-08,True
SH2036,V10067,4,2,1.2,2024-01,False
SH2040,V10067,18,11,8.1,2024-03,True
SH2013,V10067,2,1,0.5,2024-03,False
SH2012,V10067,12,4,2.0,2024-04,False
SH2049,V10068,13,7,3.9,2024-01,False
SH2038,V10068,1,0,0.0,2024-06,False
SH2006,V10068,6,5,3.9,2024-10,True
SH2057,V10068,6,2,1.7,2024-10,False
SH2041,V10068,27,25,15.0,2024-01,True
SH2017,V10068,22,18,13.1,2024-05,False
SH2019,V10068,1,0,0.0,2024-01,False
SH2000,V10068,66,41,19.9,2024-09,True
SH2051,V10068,26,21,14.6,2024-10,True
SH2033,V10069,4,1,0.5,2023-11,False
SH2025,V10069,9,4,2.1,2024-05,False
SH2059,V10069,2,1,0.6,2023-11,False
SH2041,V10069,29,24,19.4,2024-08,False
SH2012,V10069,11,7,3.8,2024-01,False
SH2043,V10069,11,8,5.5,2024-08,True
SH2016,V10069,3,2,1.4,2024-08,False
SH2048,V10069,52,24,13.7,2024-01,True
SH2051,V10069,53,50,38.1,2024-10,False
SH2045,V10069,37,31,20.9,2024-08,True
SH2032,V10069,39,20,6.0,2024-05,True
SH2055,V10069,10,7,3.0,2024-03,False
SH2019,V10069,1,0,0.0,2024-03,False
SH2056,V10069,5,4,2.5,2024-09,False
SH2029,V10070,9,8,6.4,2024-04,False
SH2045,V10070,8,2,1.3,2024-02,False
SH2044,V10070,2,1,0.3,2023-11,False
SH2036,V10070,3,1,0.8,2023-11,False
SH2006,V10070,6,4,3.3,2024-06,True
SH2040,V10070,25,21,8.8,2024-08,True
SH2026,V10070,23,14,6.6,2024-01,True
SH2053,V10070,9,4,1.7,2024-01,True
SH2039,V10071,8,6,3.8,2024-09,False
SH2018,V10071,7,5,3.2,2024-06,True
SH2029,V10071,14,12,7.4,2024-09,False
SH2046,V10071,28,27,14.3,2023-11,False
SH2045,V10071,23,14,7.8,2023-12,False
SH2023,V10071,1,0,0.0,2024-01,False
SH2014,V10071,2,1,0.7,2024-03,False
SH2057,V10071,12,4,3.1,2024-06,True
SH2002,V10071,22,16,6.5,2023-12,True
SH2049,V10071,4,3,1.9,2024-02,True
SH2054,V10071,8,4,1.7,2023-11,True
SH2007,V10071,13,9,7.6,2024-10,True
SH2053,V10071,9,3,2.6,2024-04,False
SH2043,V10071,18,13,4.1,2024-02,False
SH2004,V10072,23,21,7.6,2024-10,False
SH2051,V10072,36,19,13.4,2024-04,False
SH2017,V10072,4,3,2.5,2024-06,True
SH2003,V10072,2,0,0.0,2024-08,False
SH2059,V10073,2,1,0.5,2023-11,False
SH2033,V10073,3,1,0.7,2023-11,False
SH2058,V10073,18,10,8.8,2024-05,True
SH2053,V10073,40,28,22.5,2024-07,False
SH2026,V10073,8,4,1.3,2023-11,True
SH2008,V10073,4,3,0.9,2024-04,False
SH2028,V10073,39,29,22.9,2023-11,False
SH2019,V10073,1,0,0.0,2024-07,False
SH2011,V10073,8,6,3.6,2024-08,False
SH2007,V10073,6,5,4.1,2023-11,False
SH2016,V10073,4,3,2.7,2024-06,False
SH2027,V10073,2,0,0.0,2024-01,False
SH2034,V10073,5,3,1.7,2024-06,True
SH2031,V10073,21,19,14.6,2024-07,False
SH2007,V10074,48,28,20.9,2024-04,True
SH2058,V10074,25,21,14.1,2024-01,True
SH2043,V10074,9,5,3.4,2024-01,False
SH2001,V10074,13,9,5.1,2024-05,False
SH2013,V10074,8,4,3.5,2024-02,False
SH2031,V10074,18,12,10.5,2024-02,False
SH2048,V10074,8,6,2.8,2023-11,False
SH2044,V10075,2,1,0.9,2024-07,False
SH2059,V10075,1,0,0.0,2024-07,False
SH2029,V10075,1,0,0.0,2024-01,False
SH2047,V10075,3,2,0.8,2024-10,False
SH2042,V10076,14,7,4.6,2023-12,False
SH2031,V10076,17,11,7.7,2024-02,False
SH2028,V10076,17,14,4.6,2024-06,False
SH2014,V10076,27,18,13.0,2024-09,True
SH2052,V10076,14,8,3.6,2024-10,False
SH2034,V10076,1,0,0.0,2024-01,False
SH2043,V10077,12,7,3.9,2024-02,True
SH2024,V10077,38,34,24.1,2024-03,False
SH2053,V10077,10,5,3.6,2024-06,False
SH2026,V10077,29,19,10.9,2023-11,False
SH2050,V10077,15,11,7.0,2024-02,False
SH2047,V10077,1,0,0.0,2024-01,False
SH2012,V10077,6,4,1.3,2024-06,True
SH2007,V10077,32,30,26.5,2024-06,False
SH2016,V10077,3,2,1.1,2023-11,False
SH2013,V10077,7,4,2.3,2024-10,False
SH2040,V10077,28,11,5.5,2024-05,False
SH2017,V10077,16,13,5.6,2024-03,True
SH2059,V10077,5,2,1.7,2024-07,False
SH2027,V10077,3,1,0.5,2024-02,False
SH2009,V10077,10,8,5.2,2024-05,False
SH2016,V10078,2,0,0.0,2024-01,False
SH2053,V10078,10,7,5.5,2023-11,True
SH2055,V10078,13,10,8.9,2024-04,True
SH2014,V10078,8,6,4.0,2024-08,True
SH2052,V10078,2,1,0.4,2024-07,False
SH2034,V10078,8,5,4.2,2024-01,False
SH2033,V10078,3,2,0.7,2023-12,False
SH2039,V10078,2,1,0.4,2024-04,False
SH2018,V10078,8,5,4.3,2023-11,False
SH2058,V10078,18,13,9.1,2023-12,False
SH2043,V10078,9,5,3.4,2024-03,True
SH2004,V10078,23,18,7.1,2024-02,False
SH2001,V10079,31,21,9.2,2024-02,False
SH2051,V10079,27,16,5.0,2024-10,True
SH2054,V10079,7,5,2.6,2024-05,True
SH2030,V10079,2,1,0.9,2023-12,False
SH2020,V10079,41,37,15.3,2024-07,False
SH2023,V10079,18,12,9.6,2024-07,False
SH2042,V10079,6,2,0.7,2024-05,False
SH2053,V10079,42,28,12.2,2024-09,False
SH2044,V10079,2,1,0.7,2024-03,False
SH2037,V10079,44,42,27.2,2024-05,False
SH2042,V10080,19,14,11.1,2024-01,False
SH2053,V10080,18,12,10.3,2024-05,False
SH2037,V10080,27,22,7.8,2024-07,True
SH2009,V10081,20,11,4.5,2024-06,True
SH2026,V10081,22,21,12.4,2024-08,False
SH2016,V10081,4,3,1.6,2024-04,False
SH2027,V10081,2,0,0.0,2023-11,False
SH2050,V10081,10,7,2.2,2024-09,False
SH2025,V10081,19,16,13.1,2024-07,False
SH2003,V10081,3,2,1.3,2024-01,False
SH2054,V10081,8,2,1.7,2024-06,False
SH2001,V10081,39,34,29.1,2024-07,True
SH2019,V10081,3,2,1.4,2024-01,False
SH2042,V10081,12,11,7.0,2024-05,True
SH2056,V10081,11,7,4.7,2024-10,False
SH2051,V10081,58,39,25.9,2023-12,False
SH2017,V10081,20,15,9.9,2024-07,True
SH2052,V10081,14,12,8.0,2024-03,False
SH2044,V10082,2,1,0.3,2024-08,False
SH2059,V10082,2,1,0.4,2024-01,False
SH2038,V10082,4,2,0.9,2024-04,False
SH2057,V10083,6,4,2.5,2023-11,False
SH2012,V10083,23,18,6.7,2023-12,True
SH2002,V10083,15,10,7.5,2023-11,False
SH2046,V10083,21,18,10.4,2024-05,False
SH2029,V10084,7,4,2.4,2024-01,False
SH2014,V10084,29,22,17.4,2023-11,True
SH2056,V10084,3,2,0.8,2024-04,False
SH2012,V10084,15,12,4.3,2024-08,False
SH2058,V10085,23,20,7.8,2024-04,False
SH2014,V10085,24,10,3.7,2024-06,False
SH2028,V10085,28,25,21.3,2024-01,False
SH2007,V10085,13,6,3.1,2024-05,False
SH2047,V10085,2,0,0.0,2024-06,False
SH2001,V10085,24,12,9.6,2024-01,False
SH2059,V10085,4,3,2.6,2024-10,False
SH2008,V10085,6,4,3.3,2024-06,True
SH2042,V10085,7,6,3.0,2024-06,False
SH2021,V10085,30,25,10.9,2024-04,False
SH2025,V10085,55,22,6.6,2023-11,False
SH2032,V10085,28,8,5.5,2024-09,True
SH2016,V10085,2,1,0.7,2024-03,False
SH2000,V10085,10,6,2.5,2024-08,True
SH2046,V10085,18,11,9.6,2024-09,False
SH2006,V10086,1,0,0.0,2024-10,False
SH2043,V10086,9,5,4.0,2024-08,False
SH2016,V10086,3,1,0.4,2024-06,False
SH2022,V10086,4,2,1.8,2024-07,False
SH2036,V10086,6,4,2.7,2024-09,True
SH2051,V10086,18,13,6.8,2024-05,True
SH2059,V10086,1,0,0.0,2024-05,False
SH2045,V10086,48,32,23.7,2024-08,False
SH2020,V10086,47,30,15.1,2023-11,False
SH2017,V10086,28,19,15.2,2024-06,True
SH2007,V10086,13,9,7.8,2024-09,False
SH2049,V10086,16,9,5.5,2024-07,False
SH2048,V10086,30,27,23.7,2023-12,False
SH2038,V10086,8,6,2.1,2024-07,False
SH2042,V10086,25,9,3.8,2024-07,True
SH2036,V10087,4,3,1.7,2024-06,True
SH2049,V10087,42,24,12.3,2024-04,False
SH2020,V10087,24,16,6.2,2024-07,False
SH2008,V10087,6,5,4.3,2024-05,False
SH2027,V10087,4,2,1.6,2024-05,False
SH2042,V10087,2,1,0.7,2024-04,False
SH2019,V10087,2,1,0.7,2023-12,False
SH2018,V10087,8,6,3.0,2024-04,True
SH2030,V10087,8,7,3.3,2024-02,False
SH2016,V10087,2,1,0.3,2023-12,False
SH2041,V10087,29,19,16.0,2024-04,False
SH2053,V10088,19,7,3.9,2024-01,True
SH2056,V10088,38,34,11.7,2024-04,False
SH2038,V10088,6,4,2.9,2023-12,False
SH2001,V10088,41,38,21.9,2023-12,False
SH2033,V10088,6,2,1.4,2024-01,False
SH2046,V10088,7,5,3.9,2024-01,True
SH2012,V10088,7,5,3.9,2024-01,False
SH2027,V10088,4,2,1.4,2023-12,False
SH2009,V10088,8,3,1.9,2024-08,False
SH2015,V10088,2,1,0.6,2024-02,False
SH2025,V10088,24,18,6.8,2024-04,False
SH2042,V10088,3,2,0.7,2024-08,False
SH2047,V10088,3,1,0.5,2023-11,False
SH2013,V10088,5,2,0.9,2023-12,False
SH2031,V10088,15,7,2.5,2024-10,True
SH2052,V10089,5,2,0.8,2024-02,False
SH2047,V10089,2,0,0.0,2024-06,False
SH2012,V10089,23,15,7.2,2024-01,True
SH2022,V10089,1,0,0.0,2023-11,False
SH2002,V10089,9,7,2.9,2024-03,False
SH2034,V10089,11,7,5.5,2023-11,False
SH2045,V10089,35,26,9.4,2024-03,False
SH2050,V10089,5,4,2.2,2024-04,True
SH2043,V10089,11,7,2.9,2024-09,True
SH2023,V10089,11,4,2.0,2023-11,True
SH2055,V10089,51,35,24.6,2024-09,False
SH2053,V10089,31,22,12.4,2024-03,True
SH2041,V10089,19,13,8.9,2024-08,False
SH2040,V10089,44,39,30.3,2024-07,False
SH2059,V10089,2,1,0.8,2023-12,False
SH2034,V10090,10,8,6.0,2024-10,True
SH2038,V10090,7,5,1.8,2024-03,True
SH2043,V10090,17,16,8.5,2024-09,False
SH2042,V10090,22,17,12.5,2024-04,True
SH2039,V10090,7,6,4.2,2024-10,True
SH2015,V10090,4,2,1.1,2024-01,False
SH2047,V10090,2,1,0.5,2024-05,False
SH2011,V10090,6,4,2.1,2024-03,True
SH2003,V10091,4,2,1.1,2023-11,False
SH2037,V10091,5,2,1.4,2024-09,False
SH2005,V10091,4,2,0.6,2023-11,False
SH2042,V10091,16,9,6.9,2024-03,False
SH2024,V10091,37,30,9.7,2024-06,True
SH2043,V10091,14,11,8.3,2024-07,False
SH2026,V10091,4,2,0.6,2024-06,False
SH2011,V10091,3,2,1.7,2024-03,False
SH2002,V10091,32,21,12.6,2024-07,False
SH2034,V10091,8,6,4.4,2023-12,True
SH2016,V10091,3,2,1.4,2024-05,False
SH2012,V10091,24,15,9.9,2024-10,False
SH2011,V10092,6,4,2.8,2024-02,False
SH2029,V10092,2,1,0.7,2024-08,False
SH2002,V10092,19,2,0.8,2024-09,False
SH2047,V10092,3,2,0.8,2024-05,False
SH2048,V10092,24,12,7.9,2024-03,False
SH2030,V10092,7,5,4.4,2024-07,False
SH2023,V10092,3,1,0.7,2024-03,False
SH2041,V10092,10,8,3.6,2024-02,True
SH2053,V10092,43,35,11.0,2024-02,False
SH2026,V10092,21,14,8.9,2023-12,True
SH2058,V10092,3,2,1.3,2024-05,False
SH2032,V10092,3,1,0.6,2024-09,False
SH2055,V10092,67,52,19.9,2024-07,True
SH2015,V10093,5,2,1.7,2024-10,False
SH2027,V10093,3,2,1.5,2024-05,False
SH2036,V10093,6,3,1.4,2024-03,True
SH2039,V10094,4,3,2.0,2023-12,True
SH2002,V10094,29,20,14.2,2024-09,True
SH2026,V10094,6,2,0.8,2023-12,False
SH2023,V10094,4,2,1.5,2024-10,False
SH2000,V10094,62,31,26.4,2024-04,True
SH2007,V10094,47,40,29.0,2023-12,True
SH2042,V10094,28,19,15.5,2024-10,True
SH2056,V10094,4,2,1.5,2023-11,False
SH2009,V10094,15,12,7.1,2024-07,False
SH2041,V10094,20,12,4.5,2024-01,False
SH2050,V10094,34,19,12.4,2024-07,True
SH2027,V10094,1,0,0.0,2023-12,False
SH2008,V10094,8,5,4.0,2023-11,True
SH2029,V10094,6,4,2.0,2024-08,False
SH2054,V10095,7,5,2.5,2024-05,True
SH2013,V10095,1,0,0.0,2024-06,False
SH2014,V10095,24,21,12.1,2024-06,False
SH2049,V10095,28,24,17.8,2024-09,False
SH2005,V10095,10,5,1.9,2023-11,False
SH2039,V10096,6,4,1.8,2024-05,False
SH2056,V10096,43,33,21.4,2024-10,True
SH2018,V10096,5,4,1.8,2024-07,False
SH2013,V10096,1,0,0.0,2024-04,False
SH2047,V10096,1,0,0.0,2024-08,False
SH2012,V10096,17,9,3.5,2024-06,False
SH2003,V10096,1,0,0.0,2024-01,False
SH2040,V10096,6,3,1.8,2024-10,True
SH2032,V10096,1,0,0.0,2024-09,False
SH2014,V10096,27,19,9.4,2024-04,True
SH2011,V10096,8,3,1.6,2024-05,False
SH2053,V10096,40,27,8.3,2024-06,True
SH2046,V10096,9,7,2.2,2024-03,False
SH2037,V10096,11,8,4.9,2024-07,False
SH2002,V10096,26,22,10.6,2024-09,True
SH2042,V10097,17,12,10.2,2024-02,False
SH2016,V10097,3,2,1.7,2024-03,False
SH2049,V10097,10,8,3.7,2024-01,True
SH2007,V10097,20,14,9.6,2024-09,False
SH2017,V10097,12,7,4.0,2024-06,True
SH2054,V10097,4,1,0.4,2024-05,False
SH2018,V10097,7,4,2.6,2024-07,False
SH2048,V10097,29,24,14.2,2024-06,True
SH2011,V10097,5,3,1.7,2024-09,False
SH2034,V10098,10,7,3.8,2024-09,False
SH2023,V10098,2,1,0.9,2023-12,False
SH2027,V10098,2,0,0.0,2024-08,False
SH2029,V10098,13,6,3.9,2024-02,False
SH2022,V10098,2,1,0.5,2024-08,False
SH2056,V10098,11,6,1.9,2024-01,False
SH2039,V10098,1,0,0.0,2024-03,False
SH2018,V10098,1,0,0.0,2024-06,False
SH2019,V10098,4,2,0.8,2024-06,False
SH2015,V10098,3,2,1.4,2024-08,False
SH2017,V10099,7,5,3.1,2024-04,True
SH2045,V10099,23,12,7.7,2024-09,True
SH2019,V10099,1,0,0.0,2024-03,False
SH2023,V10100,21,18,11.2,2024-05,False
SH2054,V10100,8,6,2.4,2024-05,True
SH2059,V10100,4,2,1.4,2024-02,False
SH2002,V10100,6,4,1.6,2024-08,False
SH2042,V10100,30,28,20.9,2024-08,True
SH2056,V10100,20,13,10.4,2024-01,False
SH2051,V10100,13,8,2.6,2024-09,False
SH2045,V10100,42,30,14.7,2024-08,False
SH2040,V10100,29,23,20.1,2024-07,False
SH2011,V10100,2,1,0.7,2024-01,False
SH2058,V10100,7,5,1.5,2024-01,True
SH2001,V10100,31,18,15.2,2024-04,True
SH2016,V10100,1,0,0.0,2024-06,False
SH2032,V10100,21,13,8.4,2024-04,False
SH2057,V10100,9,4,1.9,2024-09,True
SH2037,V10101,34,20,6.2,2024-08,False
SH2011,V10101,3,2,1.7,2024-05,False
SH2040,V10101,22,10,3.5,2024-04,False
SH2019,V10101,3,2,0.8,2024-07,False
SH2032,V10101,19,15,8.9,2024-04,False
SH2016,V10101,3,1,0.5,2024-05,False
SH2004,V10101,14,8,4.5,2024-10,False
SH2021,V10101,30,15,9.5,2023-11,False
SH2052,V10101,15,13,11.6,2024-07,False
SH2027,V10101,1,0,0.0,2024-04,False
SH2028,V10101,11,7,5.4,2024-01,False
SH2047,V10101,4,3,1.8,2024-10,True
SH2018,V10101,5,2,0.8,2024-08,False
SH2039,V10102,3,2,0.8,2024-04,False
SH2033,V10102,5,4,2.0,2023-12,False
SH2003,V10102,2,1,0.6,2024-09,False
SH2041,V10102,11,7,5.9,2024-10,True
SH2012,V10102,5,3,2.4,2023-12,True
SH2046,V10102,1,0,0.0,2024-03,False
SH2058,V10102,4,1,0.6,2024-03,False
SH2050,V10102,29,23,18.6,2024-01,False
SH2043,V10102,14,12,7.0,2024-09,False
SH2006,V10102,4,2,0.7,2024-02,False
SH2011,V10102,9,5,3.3,2024-04,False
SH2024,V10102,1,0,0.0,2024-09,False
SH2056,V10102,18,8,5.4,2023-12,False
SH2009,V10102,18,13,10.2,2024-10,False
SH2022,V10102,4,3,1.5,2024-01,True
SH2031,V10103,20,18,10.6,2024-03,False
SH2033,V10103,4,2,1.3,2023-11,False
SH2024,V10103,48,34,28.3,2023-12,False
SH2020,V10103,18,13,6.0,2024-04,False
SH2045,V10103,35,17,7.1,2023-12,False
SH2040,V10103,6,4,3.2,2024-08,False
SH2051,V10103,44,36,29.0,2024-07,False
SH2050,V10103,38,24,21.4,2024-07,False
SH2055,V10103,57,53,19.4,2023-11,False
SH2019,V10104,3,2,0.9,2024-07,False
SH2012,V10104,20,7,2.5,2024-10,False
SH2006,V10104,2,1,0.6,2024-08,False
SH2047,V10104,3,2,1.2,2024-04,False
SH2032,V10104,18,12,8.0,2024-02,False
SH2036,V10104,5,4,3.6,2024-06,True
SH2041,V10104,9,7,3.8,2024-08,False
SH2028,V10104,26,12,10.8,2024-03,False
SH2004,V10105,4,3,1.9,2024-04,True
SH2007,V10105,30,22,7.6,2024-05,False
SH2055,V10105,10,7,2.8,2024-01,False
SH2013,V10105,4,3,1.5,2023-12,True
SH2036,V10105,5,3,1.5,2024-06,True
SH2028,V10105,15,13,5.4,2024-09,False
SH2006,V10105,6,5,1.6,2024-09,True
SH2047,V10105,2,1,0.4,2024-08,False
SH2016,V10105,3,2,1.7,2023-11,False
SH2023,V10105,20,12,8.4,2024-03,False
SH2017,V10105,16,13,6.2,2024-03,False
SH2044,V10106,5,2,1.1,2024-07,False
SH2050,V10106,27,25,7.8,2024-07,False
SH2049,V10106,29,15,8.4,2024-05,False
SH2006,V10106,3,2,0.6,2023-12,False
SH2023,V10106,3,1,0.5,2023-11,False
SH2054,V10106,3,2,0.8,2024-07,False
SH2024,V10106,31,23,17.7,2024-08,True
SH2033,V10106,3,1,0.5,2023-11,False
SH2031,V10106,8,3,1.1,2024-03,False
SH2034,V10106,12,8,3.8,2024-07,False
SH2019,V10106,1,0,0.0,2024-03,False
SH2012,V10106,13,11,7.6,2024-04,False
SH2043,V10106,10,8,3.2,2024-10,False
SH2044,V10107,5,3,1.2,2024-02,False
SH2010,V10107,37,25,9.2,2024-03,False
SH2019,V10107,1,0,0.0,2024-02,False
SH2025,V10107,67,59,51.2,2024-01,True
SH2004,V10107,46,29,22.3,2024-10,True
SH2017,V10107,24,12,9.2,2024-02,False
SH2057,V10107,10,7,4.3,2024-04,True
SH2047,V10107,4,3,2.2,2023-11,True
SH2020,V10107,20,11,3.9,2024-03,True
SH2043,V10107,20,10,4.1,2024-01,True
SH2033,V10107,2,0,0.0,2024-06,False
SH2008,V10107,10,6,4.8,2024-10,False
SH2000,V10108,64,61,22.6,2024-01,False
SH2045,V10108,16,13,10.8,2024-08,False
SH2013,V10108,4,2,1.2,2024-01,False
SH2028,V10108,33,22,9.9,2024-02,False
SH2022,V10108,8,7,2.4,2023-12,False
SH2050,V10109,15,13,6.8,2024-01,False
SH2053,V10109,34,25,20.0,2024-10,False
SH2059,V10109,4,2,1.5,2024-07,False
SH2005,V10109,9,7,2.6,2024-02,False
SH2029,V10109,5,4,3.1,2024-10,False
SH2040,V10109,32,19,7.3,2023-12,False
SH2057,V10109,7,5,3.4,2024-06,False
SH2004,V10109,36,32,11.8,2024-01,True
SH2022,V10109,7,5,3.0,2024-06,False
SH2052,V10109,9,5,2.0,2024-03,True
SH2006,V10109,3,2,1.3,2024-10,False
SH2044,V10109,3,2,1.1,2024-06,False
SH2051,V10109,51,46,33.5,2024-07,False
SH2015,V10110,5,4,2.4,2024-04,False
SH2007,V10110,8,6,2.8,2024-08,True
SH2056,V10110,12,9,4.3,2024-04,False
SH2034,V10110,3,2,1.5,2024-09,False
SH2051,V10110,1,0,0.0,2024-07,False
SH2036,V10110,4,1,0.9,2024-05,False
SH2059,V10110,2,1,0.4,2024-01,False
SH2048,V10110,31,18,10.2,2024-02,False
SH2041,V10110,7,6,2.3,2024-09,False
SH2032,V10111,1,0,0.0,2024-07,False
SH2043,V10111,16,7,2.9,2024-04,False
SH2044,V10111,1,0,0.0,2024-08,False
SH2012,V10111,18,13,10.8,2024-04,False
SH2018,V10111,8,5,4.2,2023-11,False
SH2021,V10111,6,4,3.0,2024-08,False
SH2014,V10111,31,29,12.8,2024-05,False
SH2003,V10111,3,2,0.6,2023-12,False
SH2002,V10111,11,8,4.2,2024-05,False
SH2054,V10111,7,5,1.5,2024-10,False
SH2000,V10111,67,32,24.2,2024-03,False
SH2019,V10111,1,0,0.0,2024-02,False
SH2036,V10111,4,2,1.6,2024-03,False
SH2048,V10112,27,21,14.0,2024-05,True
SH2015,V10112,2,1,0.4,2024-06,False
SH2003,V10112,4,2,1.6,2023-12,False
SH2019,V10112,4,3,1.9,2023-12,False
SH2055,V10112,56,36,18.3,2024-02,False
SH2014,V10112,20,16,6.6,2024-03,True
SH2044,V10112,5,4,3.1,2024-07,True
SH2040,V10112,30,15,9.6,2024-09,True
SH2006,V10112,1,0,0.0,2024-08,False
SH2018,V10112,1,0,0.0,2024-03,False
SH2000,V10112,35,26,21.5,2023-12,True
SH2026,V10112,7,5,4.3,2024-01,False
SH2021,V10113,12,9,3.4,2023-11,True
SH2023,V10113,3,2,1.8,2023-11,False
SH2032,V10113,24,19,9.1,2024-03,False
SH2010,V10113,9,3,1.8,2024-01,False
SH2027,V10113,1,0,0.0,2024-10,False
SH2050,V10113,28,26,10.1,2024-07,True
SH2038,V10113,5,3,2.1,2024-10,False
SH2034,V10113,6,4,2.8,2024-05,True
SH2039,V10113,5,2,1.3,2024-07,False
SH2041,V10113,32,18,13.7,2024-06,False
SH2031,V10113,22,13,8.2,2024-04,False
SH2053,V10114,24,12,4.7,2024-08,False
SH2048,V10114,2,1,0.5,2023-11,False
SH2058,V10114,29,16,13.5,2024-01,True
SH2001,V10114,36,31,10.9,2024-01,False
SH2030,V10114,10,9,2.7,2023-12,False
SH2046,V10114,7,6,3.1,2023-12,False
SH2033,V10114,5,3,1.4,2024-02,False
SH2004,V10114,50,32,11.2,2023-12,False
SH2055,V10114,56,43,21.6,2024-09,False
SH2043,V10114,8,7,2.5,2024-03,False
SH2040,V10114,21,15,13.1,2024-07,False
SH2041,V10114,1,0,0.0,2023-12,False
SH2007,V10114,44,10,7.9,2024-04,True
SH2008,V10114,8,6,2.3,2024-07,True
SH2025,V10114,63,28,11.2,2023-12,False
SH2002,V10115,11,4,2.9,2024-05,False
SH2033,V10115,8,5,4.3,2024-03,False
SH2028,V10115,35,29,16.0,2024-05,False
SH2004,V10115,11,6,3.1,2024-10,False
SH2011,V10115,8,7,2.2,2024-07,False
SH2021,V10116,34,23,12.2,2024-09,False
SH2030,V10116,4,2,1.7,2024-04,False
SH2033,V10116,2,1,0.4,2024-08,False
SH2003,V10116,2,1,0.8,2024-10,False
SH2019,V10116,4,3,2.7,2023-12,True
SH2020,V10116,37,13,8.4,2024-10,True
SH2045,V10116,38,22,14.9,2024-10,True
SH2052,V10116,10,7,2.4,2024-08,False
SH2017,V10116,28,20,12.5,2024-02,False
SH2058,V10117,31,23,15.7,2024-05,False
SH2002,V10117,16,12,4.0,2024-03,True
SH2024,V10117,24,19,10.1,2023-12,False
SH2018,V10117,8,6,3.8,2024-05,False
SH2016,V10117,1,0,0.0,2024-01,False
SH2044,V10117,6,5,2.9,2024-09,False
SH2038,V10118,3,2,1.0,2023-11,False
SH2022,V10118,8,5,3.4,2024-02,True
SH2020,V10118,45,31,22.1,2024-04,False
SH2032,V10118,38,24,8.8,2024-09,False
SH2006,V10118,2,1,0.8,2024-03,False
SH2025,V10118,17,12,3.9,2024-02,False
SH2016,V10118,4,3,1.9,2023-12,True
SH2017,V10118,22,13,9.7,2024-04,True
SH2041,V10119,27,10,5.0,2024-03,False
SH2038,V10119,1,0,0.0,2024-05,False
SH2001,V10119,25,22,9.6,2024-06,False
SH2027,V10119,4,2,0.7,2023-11,False
SH2010,V10119,23,9,8.0,2024-08,True
SH2019,V10119,2,1,0.8,2024-04,False
SH2015,V10119,6,2,1.5,2024-08,False
SH2055,V10119,27,15,10.3,2024-03,True
SH2004,V10119,3,2,1.3,2024-05,False
SH2032,V10119,7,5,3.3,2024-10,False
SH2057,V10119,8,7,3.6,2024-08,False
SH2050,V10119,10,7,2.8,2024-09,True
SH2011,V10120,6,5,2.4,2023-12,False
SH2044,V10120,3,2,1.0,2024-03,False
SH2001,V10120,27,14,12.2,2024-05,True
SH2015,V10120,7,4,3.3,2024-08,False
SH2003,V10120,1,0,0.0,2023-12,False
SH2026,V10120,20,16,5.0,2024-04,False
SH2045,V10120,34,28,19.8,2024-09,False
SH2055,V10120,47,42,14.9,2024-05,True
SH2033,V10120,2,1,0.5,2024-03,False
SH2050,V10120,5,3,2.5,2024-03,False
SH2000,V10120,67,51,37.6,2024-08,False
SH2020,V10120,7,5,1.6,2023-12,True
SH2043,V10120,16,9,4.4,2024-07,True
SH2019,V10120,3,2,1.7,2024-04,False
SH2052,V10120,15,9,3.8,2023-11,False
SH2022,V10121,2,1,0.5,2024-01,False
SH2054,V10121,9,5,3.1,2023-11,True
SH2056,V10121,19,13,9.7,2024-02,True
SH2041,V10121,18,14,5.5,2024-05,False
SH2031,V10121,3,2,1.7,2024-08,False
SH2049,V10121,5,4,2.5,2023-11,True
SH2013,V10121,5,4,2.3,2024-02,True
SH2009,V10121,15,6,4.6,2024-06,False
SH2005,V10121,5,2,1.6,2024-01,False
SH2021,V10121,32,20,13.9,2024-03,False
SH2045,V10121,30,27,8.3,2024-07,False
SH2000,V10121,10,8,6.6,2024-08,False
